record_id,ID,calculated_metrics_vfinal,cognitive_health_weight,conditional_note,connection_purpose_weight,core_care_weight,created,created_by,dependent_on_not_selected,dependent_on_selected,from_field_include_responses_not_selected_from,from_field_include_responses_selected_from,group_id,healthful_nutrition_weight,implementation_issue_detail,implrmentation_issue,include_responses_not_selected_from,include_responses_selected_from,last_modified,last_modified_by,movement_exercise_weight,pillar,pre_fill,question,response,restorative_sleep_weight,score,screening_compliance_matrix,section,section_number,section_question_order,show_if_not_selected,show_if_selected,stress_management_weight,survey_response_options,total_weight_pillar_agnostic,type
rec5C7mPryuDTkshr,9.34,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec5PEPk8tK2AmyTz,,,family_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Approximate age at diagnosis for your relative with Mental Health issues?
",[Free numeric],,0,,Core (Family History),9,34,,Yes,,rec5RcuaDqsysadxU,0,free-response
recQGCKIeq2OYS2KH,9.35,,,,,recpg3BRFDgUImGwp,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,family_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Do you have a family history of Substance Use?
","No, Yes",,"10, 2",,Core (Family History),9,35,,,,"recRaEmD75Lx8USzH, recjWbb6bQ6hiRkxi",5,single-select
reczrQCHrTi9Jlnda,9.36,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recjWbb6bQ6hiRkxi,,,family_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Which relative struggled with Substance Use?
","Sibling, Grandparent, Other, Parent",,"0, 0, 0, 0",,Core (Family History),9,36,,Yes,,"recKabiZV5ta506If, reci83d0OEt4G5gBJ, reckgafCOQsjQaxBl, recelm08A0CyC5yEJ",0,single-select
rec2dq2XUSEJjkIvo,9.37,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recjWbb6bQ6hiRkxi,,,family_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Approximate age when your relative's Substance Use became a concern (if known)?
",[Free numeric],,0,,Core (Family History),9,37,,Yes,,rec4uNcm09O5JmFoA,0,free-response
recZwiMbAecAOfC1Z,9.38,,,,,recpg3BRFDgUImGwp,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,family_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Do you have a family history of any Other Significant Health History (e.g., liver disease, kidney disease)?
","No, Yes",,"10, 2",,Core (Family History),9,38,,,,"rec15qx2kGKnXdABx, recGnU97dwZfn26F3",5,single-select
recWRISqqApVN7Lnc,9.39,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recGnU97dwZfn26F3,,,family_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Please specify the condition(s) and which relative was affected.
",[Free text],,0,,Core (Family History),9,39,,Yes,,recreEJmCb4p5tkF5,0,free-response
rec4tab1ahG85VzcK,9.40,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with Heart Attack or ASCVD (Atherosclerotic Cardiovascular Disease)?
","No, Yes",,"10, 2",,Core (Personal History),9,40,,,,"recMUisk79IgItzia, recAEBmMJ50dwKwIO",10,single-select
recCaT8aKff88QEgM,9.41,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recAEBmMJ50dwKwIO,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"At what age were you diagnosed with Heart Attack or ASCVD?
",[Free numeric],,0,,Core (Personal History),9,41,,Yes,,recFsBlAPInYDqIYp,0,free-response
recSQaVqbKt4RCCuc,9.42,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with Stroke?
","No, Yes",,"10, 2",,Core (Personal History),9,42,,,,"recPwYuIxqwvMfCmC, rec5ICAmXMWsiLcqO",10,single-select
recYeNQPwf6J0jkBX,9.43,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec5ICAmXMWsiLcqO,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"At what age were you diagnosed with Stroke?
",[Free numeric],,0,,Core (Personal History),9,43,,Yes,,recIkrBCitKz8fhp7,0,free-response
recTSg3AtXqSzTLk4,9.44,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with Diabetes?
","No, Yes",,"10, 2",,Core (Personal History),9,44,,,,"recr4qwE3p7HFmEuX, reciwHEkOfeX7DiYL",10,single-select
recKFVKdEwoZHcnDw,9.45,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,reciwHEkOfeX7DiYL,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"At what age were you diagnosed with Diabetes?
",[Free numeric],,0,,Core (Personal History),9,45,,Yes,,reco5TDp2JWjCeFW4,0,free-response
rec6e5Xl0WE0yV1DI,9.46,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recOT0nP41iwVDLKR, recIdXMUiA9tWGVL8",True,"Have you been diagnosed with Dementia or Alzheimer's?
","No, Yes",,"10, 2",,Core (Personal History),9,46,,,,"recghhx5eFbVg99or, recNBXqu0snWTdN5O",10,single-select
rec9XY1Nqi56NnhwI,9.47,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recNBXqu0snWTdN5O,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recOT0nP41iwVDLKR, recIdXMUiA9tWGVL8",True,"At what age were you diagnosed with Dementia or Alzheimer's?
",[Free numeric],,0,,Core (Personal History),9,47,,Yes,,recc1ZnAJKn3DbKjs,0,free-response
recFQGfJfMgjwclzn,9.48,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with Breast Cancer?
","No, Yes",,"10, 2",,Core (Personal History),9,48,,,,"recYXfzbTaBKOadJf, recClijwN1wtangHp",10,single-select
recr0F761zlsF8mRF,9.49,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recClijwN1wtangHp,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"At what age were you diagnosed with Breast Cancer?
",[Free numeric],,0,,Core (Personal History),9,49,,Yes,,recJJHRTbtMYs3XA5,0,free-response
recNebRZrtiIlHX0S,9.50,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with Colon Cancer?
","No, Yes",,"10, 2",,Core (Personal History),9,50,,,,"recZjVBD136ovNa5m, reccqglEmpNQr9EYE",10,single-select
recDLpiTSnszEWCYX,9.51,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,reccqglEmpNQr9EYE,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"At what age were you diagnosed with Colon Cancer?
",[Free numeric],,0,,Core (Personal History),9,51,,Yes,,recsnKdJzBYZvLdps,0,free-response
recu5kzStQFQyOZbS,9.52,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with Prostate Cancer?
","No, Yes",,"10, 2",,Core (Personal History),9,52,,,,"recWz6ETGwRRXb04O, recg7OYrw5K4CenT7",10,single-select
recOQwZJXoCZbUyUH,9.53,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recg7OYrw5K4CenT7,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"At what age were you diagnosed with Prostate Cancer?
",[Free numeric],,0,,Core (Personal History),9,53,,Yes,,recuTn5Weont21eLT,0,free-response
recYEmCGjpWPFNA8F,9.54,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with any other type of cancer?
","No, Yes",,"10, 2",,Core (Personal History),9,54,,,,"recds6xhg10MzpzwY, recMAQaCZxcwMMLba",10,single-select
recqCuLxz5JSqUys8,9.55,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recMAQaCZxcwMMLba,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Please specify the cancer type and age at diagnosis.
",[Free response],,0,,Core (Personal History),9,55,,Yes,,recIKTnlOmsmOjMxH,0,free-response
recdJQXgz7Bd3RL9R,9.56,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with Osteoporosis or Osteopenia?
","No, Yes",,"10, 2",,Core (Personal History),9,56,,,,"reciW1jp0kqkRmGuF, recldtlk5Hr1cLXYL",10,single-select
rec1rfAZNQZalTtMw,9.57,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recldtlk5Hr1cLXYL,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"At what age were you diagnosed with Osteoporosis or Osteopenia?
",[Free numeric],,0,,Core (Personal History),9,57,,Yes,,recAvPK6HE6yAvtlm,0,free-response
recQCrCVWCShlD2p3,9.58,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with an autoimmune disease?
","No, Yes",,"10, 2",,Core (Personal History),9,58,,,,"recxhHgz3ctapqECv, recJExrFVkU6YnVDD",10,single-select
recwyyM3Im4XGzRW4,9.59,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJExrFVkU6YnVDD,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Please specify the autoimmune condition and age at diagnosis.
",[Free text],,0,,Core (Personal History),9,59,,Yes,,recJI6tqcFMW5Eetd,0,free-response
rec0trfM2ftdbYp0i,9.60,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you been diagnosed with a mental health condition?
","No, Yes",,"10, 2",,Core (Personal History),9,60,,,,"reccvb3lpl8AIpD8N, rec6OkGpPf4S7QK9F",10,single-select
recnN5ePO8TWZwNLX,9.61,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6OkGpPf4S7QK9F,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Please specify the condition and age at diagnosis.
",[Free text],,0,,Core (Personal History),9,61,,Yes,,recE5XGxeVCfufydj,0,free-response
rectaTgotXJ1In9Bp,9.62,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Have you had any substance use disorder diagnosis?
","No, Yes",,"10, 2",,Core (Personal History),9,62,,,,"recbhsc64y8hTncEN, rec68KGRWPy7ZiZkK",10,single-select
rec6lF5NeBEW0oam1,9.63,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec68KGRWPy7ZiZkK,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Please describe the substance and age at diagnosis.
",[Free text],,0,,Core (Personal History),9,63,,Yes,,reczFgBZaCnD3Gfpa,0,free-response
reckxsqckuwDvNUqt,9.64,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Do you have any other significant health history (e.g., liver or kidney disease)?
","No, Yes",,"10, 2",,Core (Personal History),9,64,,,,"recyxilIm2eGip6rS, recyJiFjfPweVjlq5",10,single-select
reczVrNkedhpyN9Da,9.65,,,,,,2025-06-17T22:53:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recyJiFjfPweVjlq5,,,personal_history,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Please describe the condition and age at diagnosis.
",[Free text],,0,,Core (Personal History),9,65,,Yes,,recqQRawObkWD0isY,0,single-select
recBz4ZuYvyyVSdON,10.01,,,,,recxCOYaQMiiNFycU,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-10-07T18:03:04.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Please indicate when you last had a routine dental exam
",[date],,[linear:10-2] - 6 months,recAkzxNeE75B95ae,Core (Screening),10,1,,,,recjYK3Ii9PoS8ERs,8,date-entry
rec5qav7Y8CD4Kpi0,10.02,,,,,recvjDJ6RimdoR588,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-10-07T18:03:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Please indicate when you last had a routine skin check
",[date],,[linear:10-2] - 12 months,"recH7Hu122MMrz7Cx, rec6LZCGkwEXnrHlh",Core (Screening),10,2,,,,reczi2GYAGLt4CZYh,7,date-entry
recidUevuwkamDOfV,10.03,,,,,recpg3BRFDgUImGwp,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-10-07T18:03:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Please indicate when you last had a routine vision check
",[date],,[linear:10-2] - 12 months,recnkWbUR6uBtqwlX,Core (Screening),10,3,,,,recBmIA6qrUWpf9tN,5,date-entry
recOfEDimQpEeJ6vJ,10.04,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-10-07T18:03:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Please indicate when you last had a colon cancer screening
",[date],,[linear:10-2] - 10 years,"recuIHfxffyARrIa0, recyLabrx05P4iIna",Core (Screening),10,4,,,,recNjtzJ0LVt5IoN8,10,date-entry
recoOr5zJOMTXMhpp,10.05,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-10-07T18:03:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Please indicate when you last had a mammogram
",[date],,[linear:10-2] - 12 months,"rec7c3kDYdBrgxoDC, rec9rVMKtwyOX413J, recH8igf1nUvgACut, recwfCJXDvYl5nGX9",Core (Screening),10,5,,,,recPTFVGIHooz61LC,10,date-entry
recqcPY83QCgpGh77,10.06,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-10-07T18:03:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Please indicate when you last had a PAP smear
",[date],,[linear:10-2] - 3 years,rec87EjG0vdodDlJc,Core (Screening),10,6,,,,recsEx5SWxfXqM8ry,10,date-entry
recQeqhetPd5IJFni,10.07,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Please indicate when you last had a DEXA scan
",[date],,[linear:10-2] - 3 years,,Core (Screening),10,7,,,,recV7WZqPXrIRFdsf,0,date-entry
recTWGC2mjnhzX7qL,10.08,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-10-07T18:03:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Please indicate when you last had a PSA screening
",[date],,0,"recZbehRgrW2ydVo7, recsdTwoGPSZTwWAd",Core (Screening),10,8,,,,recFaR9wc0BcJNeqz,10,date-entry
recRQgleGQyyxGaZq,10.09,,,,,recxCOYaQMiiNFycU,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Have you had any cardiac health screening, such as a stress test or coronary calcium scan?
","No, Yes",,"2, 10",,Core (Screening),10,9,,,,"recMCHUPkVGO0CCCB, recnOh6c1DI0WZykd",8,single-select
recoG0MYleDtap5uP,10.10,,,,,recpg3BRFDgUImGwp,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recOT0nP41iwVDLKR, rec6QXhDyyqwyuLdd",,"Have you ever had a sleep study test?
","No, Yes",,"2, 10",,Core (Screening),10,10,,,,"recVplXC9z2ZpakaS, recuW3eDYnzHMt4wm",5,single-select
recllezSfavrFpzcz,10.11,,,,,recHVMSqly6zi2BMX,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,screening,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Are you up to date on immunizations?
","No, Yes",,"2, 10",,Core (Screening),10,11,,,,"recMmBAn78WfCLfir, rec4AgEMziA6OFORA",10,single-select
