record_id,Created By,calculation_target_value_3,calculation_type_from_recommendationgoals,challenge_description,challenge_level,challenge_title,created,dependency_tracked_metric_from_recommendationgoals,id,last_modified_by,last_modified_time,level_description_from_recommendations,linked_recommendations,operator_from_recommendationgoals,recommendationgoals_ref,recommendations_v2,record_ID,scoring_frequency,scoring_frequency_from_recommendationgoals,scoring_type_from_recommendationgoals,target_value,times,tracked_metric_from_recommendationgoals,trigger_conditions,unit_from_recommendationgoals,weightage_from_recommendationgoals
rec6sFy91JvoB0uoP,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,difference,Start your advanced evening protocol by combining blue light blockers with screen limits and dim lighting after sunset for 2 nights this week. Comprehensive light management optimizes all aspects of evening light exposure.,01,Begin Comprehensive Light Management,2025-09-16T23:07:07.000Z,,CH-01-REC0175.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Combine blue light blockers with screen/digital limits and dim lighting after sunset daily,recNyDfLvFBteUfQI,<>,recJoZL4hNwiRNpPH,,rec6sFy91JvoB0uoP,weekly,daily,,1,2,recBPu9PYFPU8hate,recW6UbqZK8YEDYEJ,times,
recI6crChnFJxXTVD,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,difference,"Establish comprehensive light management by combining blue light blockers, screen limits, and dim lighting after sunset for 4 nights over the next 5 days. This complete approach maximizes natural circadian rhythm function.",02,Build Complete Evening Protocol,2025-09-16T23:07:07.000Z,,CH-02-REC0175.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Combine blue light blockers with screen/digital limits and dim lighting after sunset daily,recNyDfLvFBteUfQI,<>,recJoZL4hNwiRNpPH,,recI6crChnFJxXTVD,5-day,daily,,1,4,recBPu9PYFPU8hate,rec7q3B1tby7yzQQS,times,
rec8I7o8r8khXyf7Q,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,difference,Combine blue light blockers with screen/digital limits and dim lighting after sunset daily for the next 7 nights. Complete this advanced evening light management protocol for optimal circadian rhythm and sleep quality mastery.,03,Master Complete Light Protocol,2025-09-16T23:07:07.000Z,,CH-03-REC0175.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Combine blue light blockers with screen/digital limits and dim lighting after sunset daily,recNyDfLvFBteUfQI,<>,recJoZL4hNwiRNpPH,,rec8I7o8r8khXyf7Q,weekly,daily,,1,7,recBPu9PYFPU8hate,recuzNQE4zW7byizo,times,
recSTgqHZUS9ORZCy,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,Attend one therapy session per month by completing your scheduled session this week. Establish consistent professional mental health support as part of your comprehensive wellness routine for emotional health and resilience.,03,Establish Monthly Mental Health Care,2025-09-16T23:07:07.000Z,,CH-03-REC0176.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Attend one therapy session per month,recQIXxWsZj1kOtnz,=,recFCNZcVipdWS5VW,,recSTgqHZUS9ORZCy,monthly,monthly,,1,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,session,
recA0ztKiU0NoEJK9,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Attend therapy biweekly by completing your scheduled session this week. Establish this intermediate frequency of professional mental health care for enhanced emotional support, skill development, and therapeutic progress.",03,Establish Biweekly Mental Health Support,2025-09-16T23:07:07.000Z,,CH-03-REC0176.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Attend therapy biweekly,recHsFNhHJlBpFjgW,=,recNtuBzMtryRCEUL,,recA0ztKiU0NoEJK9,bi-weekly,bi-weekly,,1,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,session,
rechkHA4oqkLFQeS8,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Start your weekly therapy routine by attending one session this week. Weekly therapy provides the most intensive professional mental health support for maximum therapeutic benefit, personal growth, and emotional wellness optimization.",01,Begin Intensive Mental Health Support,2025-09-16T23:07:07.000Z,,CH-01-REC0176.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Attend therapy weekly and consistently,recW4YaEApUQpAkIZ,=,recIEoMqarU2gGyLA,,rechkHA4oqkLFQeS8,weekly,weekly,,1,1,recBPu9PYFPU8hate,recev8oMkYeU99K6K,session,
recADdO1PmP3N6IeA,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Establish weekly mental health care by attending one therapy session this week. Weekly frequency allows for the deepest therapeutic work, most consistent progress, and optimal mental health maintenance through regular professional support.",02,Build Weekly Therapy Consistency,2025-09-16T23:07:07.000Z,,CH-02-REC0176.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Attend therapy weekly and consistently,recW4YaEApUQpAkIZ,=,recIEoMqarU2gGyLA,,recADdO1PmP3N6IeA,weekly,weekly,,1,1,recBPu9PYFPU8hate,rec7q3B1tby7yzQQS,session,
reclVY5JNVGxk6uXQ,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Attend therapy weekly and consistently by completing your session this week. Maintain optimal therapy frequency for maximum therapeutic benefit, accelerated personal growth, and comprehensive mental health support and wellness mastery.",03,Master Weekly Mental Health Care,2025-09-16T23:07:07.000Z,,CH-03-REC0176.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Attend therapy weekly and consistently,recW4YaEApUQpAkIZ,=,recIEoMqarU2gGyLA,,reclVY5JNVGxk6uXQ,weekly,weekly,,1,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,session,
rec5u3IgoOkGtYTbY,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Participate in a legal, clinician-supervised psychedelic therapy experience (1–2/year) this week. Engage fully in this transformative therapeutic process with proper clinical support for optimal healing, insight, and mental health benefits.",03,Complete Your Psychedelic Therapy Experience,2025-09-16T23:07:07.000Z,,CH-03-REC0177.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Participate in a legal, clinician-supervised psychedelic therapy experience (1–2/year)",rec53OACb88HAJTmv,>=,recLOI4B7LCAmAMir,,rec5u3IgoOkGtYTbY,yearly,annually,,1,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,times,
recUO0ZIiinhqjPfo,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Engage in a guided protocol (e.g., 3–6 ketamine-assisted sessions) by completing your scheduled session this week. Follow your personalized ketamine therapy protocol for optimal mental health benefits through this innovative treatment approach.",03,Advance Your Ketamine Protocol,2025-09-16T23:07:07.000Z,,CH-03-REC0177.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Engage in a guided protocol (e.g., 3–6 ketamine-assisted sessions)",recvDTvx97dKfDDAQ,<>,recCyqkWmvEarrCbO,,recUO0ZIiinhqjPfo,session,annually,,1,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,sessions,
recuaFgF3FhbMyRAi,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,Maintain regular integration therapy alongside periodic psychedelic sessions for the next week. This optimal approach combines the acute benefits of psychedelic experiences with ongoing therapeutic support for sustained mental health transformation.,03,Master Integrated Psychedelic Therapy,2025-09-16T23:07:07.000Z,,CH-03-REC0177.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Maintain regular integration therapy alongside periodic psychedelic sessions,recHr5B1nGxnu8KnT,=,recRaJHjfbdprmDDR,,recuaFgF3FhbMyRAi,weekly,bi-weekly,,1,7,recBPu9PYFPU8hate,recuzNQE4zW7byizo,session,
recQv1dtuANnJMGox,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Get back on track with digital mental health support by using a validated app (CBT or mindfulness) for 1 session over the next 3 days. Digital tools provide accessible, evidence-based mental health support that complements traditional therapy.",01,Start Your Digital Mental Health Journey,2025-09-16T23:07:07.000Z,,CH-01-REC0178.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Use a validated app (e.g., CBT or mindfulness) 2x/week",rec2OqXnmVKO7oJ7Q,=,rec09z7hQUrgCvchn,,recQv1dtuANnJMGox,3-day,weekly,,1,1,recBPu9PYFPU8hate,recEQLMvu2HdM7Ze9,uses,
recIltpT2cn2JjZ1W,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Establish consistency by using your mental health app for 2 sessions over the next 5 days. Regular digital practice builds mental health skills, provides ongoing support, and makes therapeutic techniques accessible anytime.",02,Build Digital Wellness Habits,2025-09-16T23:07:07.000Z,,CH-02-REC0178.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Use a validated app (e.g., CBT or mindfulness) 2x/week",rec2OqXnmVKO7oJ7Q,=,rec09z7hQUrgCvchn,,recIltpT2cn2JjZ1W,5-day,weekly,,2,1,recBPu9PYFPU8hate,recGqm2ArjO7Siin6,uses,
recn3lq9viBWB5xKu,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Use a validated app (e.g., CBT or mindfulness) 2x/week for the next 7 days. Complete your foundational digital mental health routine to build skills, track progress, and maintain consistent psychological wellness support.",03,Establish Digital Mental Health Routine,2025-09-16T23:07:07.000Z,,CH-03-REC0178.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Use a validated app (e.g., CBT or mindfulness) 2x/week",rec2OqXnmVKO7oJ7Q,=,rec09z7hQUrgCvchn,,recn3lq9viBWB5xKu,weekly,weekly,,2,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,uses,
recqBvjkF2MfR7tGR,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,Use your mental health app 3 times over the next 10 days to enhance your digital wellness routine. Increased engagement with validated tools provides greater skill development and more comprehensive mental health support.,04,Advance Digital Mental Health Practice,2025-09-16T23:07:07.000Z,,CH-04-REC0178.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Use a validated app (e.g., CBT or mindfulness) 2x/week",rec2OqXnmVKO7oJ7Q,=,rec09z7hQUrgCvchn,,recqBvjkF2MfR7tGR,10-day,weekly,,3,1,recBPu9PYFPU8hate,recev8oMkYeU99K6K,uses,
recze8IK6ViddjrMA,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Maintain your digital mental health practice by using validated apps 4 times over 14 days. Achieve advanced consistency in digital mental health tools for optimal skill building, progress tracking, and ongoing psychological support.",05,Master Consistent Digital Wellness,2025-09-16T23:07:07.000Z,,CH-05-REC0178.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Use a validated app (e.g., CBT or mindfulness) 2x/week",rec2OqXnmVKO7oJ7Q,=,rec09z7hQUrgCvchn,,recze8IK6ViddjrMA,14-day,weekly,,4,1,recBPu9PYFPU8hate,recZvqASLUujIXdcS,uses,
recQzVYSHn7Vdl4Iy,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,Get back on track with increased digital mental health engagement by using tools for 2 sessions over the next 3 days. Enhanced frequency provides deeper skill development and more comprehensive mental health support through regular practice.,01,Restart Enhanced Digital Practice,2025-09-16T23:07:07.000Z,,CH-01-REC0178.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Use a digital tool or app at least 4x/week,recKrHw6m4VJcdyLw,=,recqJE2cOTwjhpWvI,,recQzVYSHn7Vdl4Iy,3-day,weekly,,2,1,recBPu9PYFPU8hate,recEQLMvu2HdM7Ze9,uses,
recg264qCz2lJKV8i,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,Establish enhanced digital mental health practice by using tools for 3 sessions over the next 5 days. More frequent engagement accelerates skill development and provides consistent psychological support throughout the week.,02,Build Enhanced Digital Consistency,2025-09-16T23:07:07.000Z,,CH-02-REC0178.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Use a digital tool or app at least 4x/week,recKrHw6m4VJcdyLw,=,recqJE2cOTwjhpWvI,,recg264qCz2lJKV8i,5-day,weekly,,3,1,recBPu9PYFPU8hate,recGqm2ArjO7Siin6,uses,
recNq7DonhQL7dhPF,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Use a digital tool or app at least 4x/week for the next 7 days. Complete your intermediate digital mental health routine for enhanced skill building, consistent support, and accelerated psychological wellness development.",03,Establish Enhanced Digital Routine,2025-09-16T23:07:07.000Z,,CH-03-REC0178.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Use a digital tool or app at least 4x/week,recKrHw6m4VJcdyLw,=,recqJE2cOTwjhpWvI,,recNq7DonhQL7dhPF,weekly,weekly,,4,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,uses,
rec5T9UVP1CxmH1h5,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,Use digital mental health tools 5 times over the next 10 days to optimize your enhanced routine. Increased frequency provides maximum skill development and comprehensive mental health support through consistent digital practice.,04,Advance Enhanced Digital Practice,2025-09-16T23:07:07.000Z,,CH-04-REC0178.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Use a digital tool or app at least 4x/week,recKrHw6m4VJcdyLw,=,recqJE2cOTwjhpWvI,,rec5T9UVP1CxmH1h5,10-day,weekly,,5,1,recBPu9PYFPU8hate,recev8oMkYeU99K6K,uses,
recQAfYH1bJSRizWF,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Maintain enhanced digital mental health practice by using tools 7 times over 14 days. Achieve mastery of frequent digital practice for optimal psychological skill development, progress tracking, and comprehensive mental health support.",05,Master Enhanced Digital Wellness,2025-09-16T23:07:07.000Z,,CH-05-REC0178.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Use a digital tool or app at least 4x/week,recKrHw6m4VJcdyLw,=,recqJE2cOTwjhpWvI,,recQAfYH1bJSRizWF,14-day,weekly,,7,1,recBPu9PYFPU8hate,recZvqASLUujIXdcS,uses,
recBK53yGd01KMVGl,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,count,"Start your daily digital mental health practice by using tools for 2 consecutive days. Daily integration of digital practices like journaling, CBT, or mindfulness creates the most comprehensive and transformative mental health support routine.",01,Begin Daily Digital Integration,2025-09-16T23:07:07.000Z,,CH-01-REC0178.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Integrate a daily digital practice (e.g., journaling, CBT, mindfulness)",recie6RmdcSYmh1RS,=,recCxQ8G2sQWwU3iL,,recBK53yGd01KMVGl,3-day,daily,,2,1,recBPu9PYFPU8hate,recW6UbqZK8YEDYEJ,practice,
recWsJIhwuyBdwhMd,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,count,Establish daily digital mental health integration by using tools for 4 days over the next 5 days. Daily practice maximizes the benefits of digital mental health tools through consistent skill building and ongoing psychological support.,02,Build Daily Digital Mastery,2025-09-16T23:07:07.000Z,,CH-02-REC0178.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Integrate a daily digital practice (e.g., journaling, CBT, mindfulness)",recie6RmdcSYmh1RS,=,recCxQ8G2sQWwU3iL,,recWsJIhwuyBdwhMd,5-day,daily,,4,1,recBPu9PYFPU8hate,rec7q3B1tby7yzQQS,practice,
recRt3nUy3eSYui0d,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,count,"Integrate a daily digital practice (e.g., journaling, CBT, mindfulness) for the next 7 days. Complete optimal digital mental health integration for maximum psychological wellness, skill development, and ongoing mental health support mastery.",03,Master Daily Digital Practice,2025-09-16T23:07:07.000Z,,CH-03-REC0178.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,"Integrate a daily digital practice (e.g., journaling, CBT, mindfulness)",recie6RmdcSYmh1RS,=,recCxQ8G2sQWwU3iL,,recRt3nUy3eSYui0d,weekly,daily,,7,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,practice,
reco95G12uh68Pk74,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Participate in a group or community activity 1–2x/month by completing one activity this week. Establish consistent community engagement for social support, belonging, and the mental health benefits of regular social connection and contribution.",03,Establish Monthly Community Routine,2025-09-16T23:07:07.000Z,,CH-03-REC0179.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Participate in a group or community activity 1–2x/month,recRSElcOm0JAx8P2,=,recXUbu21H3n9a22I,,reco95G12uh68Pk74,monthly,monthly,,2,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,activity,
recyvlIdCYb0Tq05o,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Get back on track with weekly community engagement by participating in one group activity this week. Weekly community involvement provides consistent social support, regular meaningful connections, and enhanced sense of belonging for optimal mental health.",01,Restart Weekly Community Connection,2025-09-16T23:07:07.000Z,,CH-01-REC0179.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Engage in community or group activity at least weekly,rec6fwp7owi3sJwPU,=,recFxs3L1QeieZRGo,,recyvlIdCYb0Tq05o,weekly,weekly,,1,1,recBPu9PYFPU8hate,recEQLMvu2HdM7Ze9,activity,
recEpkvMUkpS9IpCl,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Establish weekly community engagement by participating in one group activity over the next 5 days. Regular weekly participation provides ongoing social support, reduces isolation, and creates consistent opportunities for connection and contribution.",02,Build Weekly Community Consistency,2025-09-16T23:07:07.000Z,,CH-02-REC0179.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Engage in community or group activity at least weekly,rec6fwp7owi3sJwPU,=,recFxs3L1QeieZRGo,,recEpkvMUkpS9IpCl,5-day,weekly,,1,1,recBPu9PYFPU8hate,recGqm2ArjO7Siin6,activity,
rechTEjRv7BCUX5NM,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,count,"Engage in community or group activity at least weekly for the next 7 days. Complete your intermediate community engagement routine for consistent social support, belonging, and the mental health benefits of regular community participation.",03,Establish Weekly Community Routine,2025-09-16T23:07:07.000Z,,CH-03-REC0179.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-30T18:34:31.000Z,Engage in community or group activity at least weekly,rec6fwp7owi3sJwPU,=,recFxs3L1QeieZRGo,,rechTEjRv7BCUX5NM,weekly,weekly,,1,1,recBPu9PYFPU8hate,recuzNQE4zW7byizo,activity,
