record_id,calculated_metric,cognitive_health_weight_from_linked_survey_question,connection_purpose_weight_from_linked_survey_question,contraindications,core_care_weight_from_linked_survey_question,created,created_by,healthful_nutrition_weight_from_linked_survey_question,id,last_modified,last_modified_by,linked_survey_question,movement_exercise_weight_from_linked_survey_question,question_from_linked_survey_question,recommendation_nulls,recommendation_triggers,response,response_order,restorative_sleep_weight_from_linked_survey_question,score,section_number_from_linked_survey_question,section_question_order_from_linked_survey_question,stress_management_weight_from_linked_survey_question,survey_question_trigger_not_selected,survey_question_trigger_selected,total_weight_pillar_agnostic_from_linked_survey_question
recyJiFjfPweVjlq5,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.64-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckxsqckuwDvNUqt,,"Do you have any other significant health history (e.g., liver or kidney disease)?",,,"Yes
",1,,2,9,64,,,reczVrNkedhpyN9Da,10
recyxilIm2eGip6rS,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.64-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckxsqckuwDvNUqt,,"Do you have any other significant health history (e.g., liver or kidney disease)?",,,"No
",2,,10,9,64,,,,10
recqQRawObkWD0isY,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,9.65-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reczVrNkedhpyN9Da,,Please describe the condition and age at diagnosis.,,,"[Free text]
",1,,0,9,65,,,,0
recjYK3Ii9PoS8ERs,,,,,recxCOYaQMiiNFycU,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.01-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBz4ZuYvyyVSdON,,Please indicate when you last had a routine dental exam,,,"[date]
",1,,[linear:10-2] - 6 months,10,1,,,,8
reczi2GYAGLt4CZYh,,,,,recvjDJ6RimdoR588,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.02-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec5qav7Y8CD4Kpi0,,Please indicate when you last had a routine skin check,,,"[date]
",1,,[linear:10-2] - 12 months,10,2,,,,7
recBmIA6qrUWpf9tN,,,,,recpg3BRFDgUImGwp,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.03-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recidUevuwkamDOfV,,Please indicate when you last had a routine vision check,,,"[date]
",1,,[linear:10-2] - 12 months,10,3,,,,5
recNjtzJ0LVt5IoN8,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.04-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recOfEDimQpEeJ6vJ,,Please indicate when you last had a colon cancer screening,,,"[date]
",1,,[linear:10-2] - 10 years,10,4,,,,10
recPTFVGIHooz61LC,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.05-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recoOr5zJOMTXMhpp,,Please indicate when you last had a mammogram,,,"[date]
",1,,[linear:10-2] - 12 months,10,5,,,,10
recsEx5SWxfXqM8ry,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.06-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recqcPY83QCgpGh77,,Please indicate when you last had a PAP smear,,,"[date]
",1,,[linear:10-2] - 3 years,10,6,,,,10
recV7WZqPXrIRFdsf,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.07-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recQeqhetPd5IJFni,,Please indicate when you last had a DEXA scan,,,"[date]
",1,,[linear:10-2] - 3 years,10,7,,,,0
recFaR9wc0BcJNeqz,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.08-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recTWGC2mjnhzX7qL,,Please indicate when you last had a PSA screening,,,"[date]
",1,,0,10,8,,,,10
recnOh6c1DI0WZykd,,,,,recxCOYaQMiiNFycU,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.09-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRQgleGQyyxGaZq,,"Have you had any cardiac health screening, such as a stress test or coronary calcium scan?",,,"Yes
",1,,10,10,9,,,,8
recMCHUPkVGO0CCCB,,,,,recxCOYaQMiiNFycU,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.09-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRQgleGQyyxGaZq,,"Have you had any cardiac health screening, such as a stress test or coronary calcium scan?",,,"No
",2,,2,10,9,,,,8
recuW3eDYnzHMt4wm,,,,,recpg3BRFDgUImGwp,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.10-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recoG0MYleDtap5uP,,Have you ever had a sleep study test?,,,"Yes
",1,,10,10,10,,,,5
recVplXC9z2ZpakaS,,,,,recpg3BRFDgUImGwp,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.10-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recoG0MYleDtap5uP,,Have you ever had a sleep study test?,,,"No
",2,,2,10,10,,,,5
rec4AgEMziA6OFORA,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.11-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recllezSfavrFpzcz,,Are you up to date on immunizations?,,,"Yes
",1,,10,10,11,,,,10
recMmBAn78WfCLfir,,,,,recHVMSqly6zi2BMX,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.11-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recllezSfavrFpzcz,,Are you up to date on immunizations?,,,"No
",2,,2,10,11,,,,10
rec4CJtwDQ6JSChGT,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.12-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBm315iLnET6TbC,,Please list any prescription medications that you are currently taking.,,,"[Free text]
",1,,0,10,12,,,,0
recPXNwKoTuumIIhH,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.13-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKhw6Yc51sHhkJA,,"Over the last two weeks, how often have you been bothered by having little interest or pleasure in doing things?",,,"Not at all
",1,,0,10,13,recEXk3cAh33s7qHF,,,10
rec84km6DfNnWUpvW,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.13-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKhw6Yc51sHhkJA,,"Over the last two weeks, how often have you been bothered by having little interest or pleasure in doing things?",,,"Several days
",2,,1,10,13,recEXk3cAh33s7qHF,,,10
rectCgGovE0vIp31L,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.13-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKhw6Yc51sHhkJA,,"Over the last two weeks, how often have you been bothered by having little interest or pleasure in doing things?",,,"More than half the days
",3,,2,10,13,recEXk3cAh33s7qHF,,,10
recolLA5OF7Um47Cu,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.13-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recKhw6Yc51sHhkJA,,"Over the last two weeks, how often have you been bothered by having little interest or pleasure in doing things?",,,"Nearly every day
",4,,3,10,13,recEXk3cAh33s7qHF,,,10
rec8rZ8CMb6ANZiC2,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.14-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRzisOwWbDeFUyk,,"Over the last two weeks, how often have you been bothered by feeling down, depressed, or hopeless?",,,"Not at all
",1,,0,10,14,recEXk3cAh33s7qHF,,,10
recNhmYpGYhcFsnxf,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.14-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRzisOwWbDeFUyk,,"Over the last two weeks, how often have you been bothered by feeling down, depressed, or hopeless?",,,"Several days
",2,,1,10,14,recEXk3cAh33s7qHF,,,10
recZaCJEIaDyPpAXu,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.14-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRzisOwWbDeFUyk,,"Over the last two weeks, how often have you been bothered by feeling down, depressed, or hopeless?",,,"More than half the days
",3,,2,10,14,recEXk3cAh33s7qHF,,,10
recDAOvBnOyScGKpb,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.14-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRzisOwWbDeFUyk,,"Over the last two weeks, how often have you been bothered by feeling down, depressed, or hopeless?",,,"Nearly every day
",4,,3,10,14,recEXk3cAh33s7qHF,,,10
recWO0wdyj2j0e0Xg,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.15-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recz1Udp8STmKUYlR,,"Over the last two weeks, how often have you been bothered by feeling nervous, anxious, or on edge?",,,"Not at all
",1,,0,10,15,recEXk3cAh33s7qHF,,,10
rec4DhvkmI2xJqOcW,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.15-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recz1Udp8STmKUYlR,,"Over the last two weeks, how often have you been bothered by feeling nervous, anxious, or on edge?",,,"Several days
",2,,1,10,15,recEXk3cAh33s7qHF,,,10
recWI1prE8rHiL3cl,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.15-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recz1Udp8STmKUYlR,,"Over the last two weeks, how often have you been bothered by feeling nervous, anxious, or on edge?",,,"More than half the days
",3,,2,10,15,recEXk3cAh33s7qHF,,,10
recff9neaZDxdJZ0h,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.15-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recz1Udp8STmKUYlR,,"Over the last two weeks, how often have you been bothered by feeling nervous, anxious, or on edge?",,,"Nearly every day
",4,,3,10,15,recEXk3cAh33s7qHF,,,10
recRcKdzwKNQTQRvu,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.16-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recWvZ2eQUPoweV8w,,"Over the last two weeks, how often have you been bothered by not being able to stop or control worrying?",,,"Not at all
",1,,0,10,16,recEXk3cAh33s7qHF,,,10
recN18Acm3mlDUTwz,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.16-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recWvZ2eQUPoweV8w,,"Over the last two weeks, how often have you been bothered by not being able to stop or control worrying?",,,"Several days
",2,,1,10,16,recEXk3cAh33s7qHF,,,10
reccLuVhe1RWE0Aer,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.16-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recWvZ2eQUPoweV8w,,"Over the last two weeks, how often have you been bothered by not being able to stop or control worrying?",,,"More than half the days
",3,,2,10,16,recEXk3cAh33s7qHF,,,10
recvrtSeML2UQcwYl,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.16-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recWvZ2eQUPoweV8w,,"Over the last two weeks, how often have you been bothered by not being able to stop or control worrying?",,,"Nearly every day
",4,,3,10,16,recEXk3cAh33s7qHF,,,10
rec496EJtmt8ZQZ7m,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.17-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRddPswDcLJ9uEN,,Please indicate your agreement with the following statement: I feel optimistic about my future.,,,"Strongly agree
",1,,7,10,17,,,,0
recgbo40keqGBlONC,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.17-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRddPswDcLJ9uEN,,Please indicate your agreement with the following statement: I feel optimistic about my future.,,,"Agree
",2,,6,10,17,,,,0
recJofo0unUB4w4w2,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.17-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRddPswDcLJ9uEN,,Please indicate your agreement with the following statement: I feel optimistic about my future.,,,"Slightly agree
",3,,5,10,17,,,,0
recCA3z7OR3Y2eFIM,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.17-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRddPswDcLJ9uEN,,Please indicate your agreement with the following statement: I feel optimistic about my future.,,,"Neither agree nor disagree
",4,,4,10,17,,,,0
rec1HORUoDic3SIRj,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.17-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRddPswDcLJ9uEN,,Please indicate your agreement with the following statement: I feel optimistic about my future.,,,"Slightly disagree
",5,,3,10,17,,,,0
recHOcafjvZSQAFsv,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.17-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRddPswDcLJ9uEN,,Please indicate your agreement with the following statement: I feel optimistic about my future.,,,"Disagree
",6,,2,10,17,,,,0
recDjJXZpNWE1pBXW,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.17-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recRddPswDcLJ9uEN,,Please indicate your agreement with the following statement: I feel optimistic about my future.,,,"Strongly disagree
",7,,1,10,17,,,,0
rec1ZkRYFsvENErwW,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.18-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvaOQY1gpYA6KKq,,Please indicate your agreement with the following statement: I can cope with challenges in daily life.,,,"Strongly agree
",1,,7,10,18,,,,0
recj3X5eh6VLbZgC7,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.18-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvaOQY1gpYA6KKq,,Please indicate your agreement with the following statement: I can cope with challenges in daily life.,,,"Agree
",2,,6,10,18,,,,0
recM5VeHc2SoUHjEE,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.18-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvaOQY1gpYA6KKq,,Please indicate your agreement with the following statement: I can cope with challenges in daily life.,,,"Slightly agree
",3,,5,10,18,,,,0
recwBrRTolNmjWvMu,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.18-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvaOQY1gpYA6KKq,,Please indicate your agreement with the following statement: I can cope with challenges in daily life.,,,"Neither agree nor disagree
",4,,4,10,18,,,,0
recBIrJcM58U5dQJW,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.18-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvaOQY1gpYA6KKq,,Please indicate your agreement with the following statement: I can cope with challenges in daily life.,,,"Slightly disagree
",5,,3,10,18,,,,0
recvMWYjfybbELUsh,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.18-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvaOQY1gpYA6KKq,,Please indicate your agreement with the following statement: I can cope with challenges in daily life.,,,"Disagree
",6,,2,10,18,,,,0
recpRgolzzK9wr8wG,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.18-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvaOQY1gpYA6KKq,,Please indicate your agreement with the following statement: I can cope with challenges in daily life.,,,"Strongly disagree
",7,,1,10,18,,,,0
recqmTdpeIlier9tk,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.19-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recFlMGYiZi1Fasz9,,Please indicate your agreement with the following statement: I feel that life is very rewarding.,,,"Strongly agree
",1,,7,10,19,,,,0
recn3M14hVjTebxp3,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.19-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recFlMGYiZi1Fasz9,,Please indicate your agreement with the following statement: I feel that life is very rewarding.,,,"Agree
",2,,6,10,19,,,,0
recChKF9nyyVrxlXq,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,10.19-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recFlMGYiZi1Fasz9,,Please indicate your agreement with the following statement: I feel that life is very rewarding.,,,"Slightly agree
",3,,5,10,19,,,,0
